gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
1300291025	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:48:01	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.885Z		CONTINENT_DERIVED_FROM_COORDINATES
1300291024	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:57:16	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.270Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291023	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:45:30	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.428Z		CONTINENT_DERIVED_FROM_COORDINATES
1300291022	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_17:01:56	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.205Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291021	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:40:34	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.091Z		CONTINENT_DERIVED_FROM_COORDINATES
1300291020	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:47:49	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.787Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291019	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:39:50	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.253Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291018	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:57:43	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.242Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291017	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:45:53	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.419Z		CONTINENT_DERIVED_FROM_COORDINATES
1300291016	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:46:51	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.650Z		CONTINENT_DERIVED_FROM_COORDINATES
1300291015	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:41:21	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.183Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291014	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:43:23	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.547Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291013	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:37:28	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.614Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291012	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:48:53	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.026Z		CONTINENT_DERIVED_FROM_COORDINATES
1300291011	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:40:36	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.248Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291010	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:41:36	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.189Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291009	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:49:44	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.057Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291008	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:43:58	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.563Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291007	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:47:39	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:07.782Z		CONTINENT_DERIVED_FROM_COORDINATES
1300291006	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:53:56	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.992Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291005	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:47:09	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:07.833Z		CONTINENT_DERIVED_FROM_COORDINATES
1300291004	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:46:18	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.366Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291003	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:48:25	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.581Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291002	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:49:12	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.008Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300291001	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:38:16	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.676Z		CONTINENT_DERIVED_FROM_COORDINATES
1300291000	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:38:27	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.833Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290999	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:39:16	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.275Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290998	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:40:27	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.242Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290997	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:35:23	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.682Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290996	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:48:14	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.890Z		CONTINENT_DERIVED_FROM_COORDINATES
1300290995	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS02_10:37:57	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.64181	-1.259008	10.0		19.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.267Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290994	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:38:44	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.670Z		CONTINENT_DERIVED_FROM_COORDINATES
1300290993	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:38:00	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.778Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290992	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS02_10:40:21	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.64181	-1.259008	10.0		19.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.287Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290991	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS05_16:42:26	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.638832	-1.200122	10.0		31.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.018Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290990	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS01_09:47:30	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.62556	-1.282142	10.0		9.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.717Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290989	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:40:51	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.286Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290988	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:39:36	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.246Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290987	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:40:14	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.236Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290986	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:38:57	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.802Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290985	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS02_10:40:45	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.64181	-1.259008	10.0		19.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.320Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290984	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:41:47	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.194Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290983	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:40:10	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.100Z		CONTINENT_DERIVED_FROM_COORDINATES
1300290982	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS03_11:37:44	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.644413	-1.246804	10.0		20.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.639Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290981	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS02_10:40:37	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.64181	-1.259008	10.0		19.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.279Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290980	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:46:31	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:08.667Z		CONTINENT_DERIVED_FROM_COORDINATES
1300290979	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS02_10:39:24	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.64181	-1.259008	10.0		19.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.300Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
1300290978	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS04_12:37:26	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.643314	-1.23315	10.0		23.5	0.5			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:09.873Z		CONTINENT_DERIVED_FROM_COORDINATES
1300290977	5ea28eaa-7e0c-417c-b525-9c737d18823f	20150921_IAS02_10:39:36	Animalia	Chordata		Salmoniformes	Salmonidae	Salmo	Salmo salar		SPECIES	Salmo salar Linnaeus, 1758	Salmo salar		FR			PRESENT		7c4f3b54-fc4b-42f3-a664-3ca93d12e10f	48.64181	-1.259008	10.0		19.0	1.0			2015-09-21	21	9	2015	7595433	7595433	HUMAN_OBSERVATION							CC_BY_4_0				native	2024-04-29T09:17:10.287Z		COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES
